survey,level,province,division,district,domain,indicator,unit,type,denom_pop,num_pop,value,n_obs
HIES 2024-25,District,Khyber Pakhtunkhwa,Dera Ismail Khan,Tank,Education,Currently enrolled in private institutions,% of enrolled,pct,107320,14236,13.27,98
HIES 2024-25,District,Khyber Pakhtunkhwa,Hazara,Abbottabad,Education,Currently enrolled in private institutions,% of enrolled,pct,422732,136073,32.19,233
HIES 2024-25,District,Khyber Pakhtunkhwa,Hazara,Batagram,Education,Currently enrolled in private institutions,% of enrolled,pct,217644,29823,13.7,107
HIES 2024-25,District,Khyber Pakhtunkhwa,Hazara,Haripur,Education,Currently enrolled in private institutions,% of enrolled,pct,360928,97731,27.08,214
HIES 2024-25,District,Khyber Pakhtunkhwa,Hazara,Kolai Palas Kohistan,Education,Currently enrolled in private institutions,% of enrolled,pct,57884,1198,2.07,145
HIES 2024-25,District,Khyber Pakhtunkhwa,Hazara,Lower Kohistan,Education,Currently enrolled in private institutions,% of enrolled,pct,90848,30770,33.87,99
HIES 2024-25,District,Khyber Pakhtunkhwa,Hazara,Mansehra,Education,Currently enrolled in private institutions,% of enrolled,pct,580665,170172,29.31,365
HIES 2024-25,District,Khyber Pakhtunkhwa,Hazara,Torghar,Education,Currently enrolled in private institutions,% of enrolled,pct,49354,509,1.03,97
HIES 2024-25,District,Khyber Pakhtunkhwa,Hazara,Upper Kohistan,Education,Currently enrolled in private institutions,% of enrolled,pct,105600,3300,3.12,128
HIES 2024-25,District,Khyber Pakhtunkhwa,Kohat,Hangu,Education,Currently enrolled in private institutions,% of enrolled,pct,81809,16595,20.29,133
HIES 2024-25,District,Khyber Pakhtunkhwa,Kohat,Karak,Education,Currently enrolled in private institutions,% of enrolled,pct,195100,52914,27.12,122
HIES 2024-25,District,Khyber Pakhtunkhwa,Kohat,Kohat,Education,Currently enrolled in private institutions,% of enrolled,pct,283081,73754,26.05,248
HIES 2024-25,District,Khyber Pakhtunkhwa,Kohat,Kurram,Education,Currently enrolled in private institutions,% of enrolled,pct,23823,6215,26.09,23
HIES 2024-25,District,Khyber Pakhtunkhwa,Kohat,Orakzai,Education,Currently enrolled in private institutions,% of enrolled,pct,17307,4487,25.93,27
HIES 2024-25,District,Khyber Pakhtunkhwa,Malakand,Bajaur,Education,Currently enrolled in private institutions,% of enrolled,pct,411334,93045,22.62,224
HIES 2024-25,District,Khyber Pakhtunkhwa,Malakand,Buner,Education,Currently enrolled in private institutions,% of enrolled,pct,297260,88865,29.89,137
HIES 2024-25,District,Khyber Pakhtunkhwa,Malakand,Lower Chitral,Education,Currently enrolled in private institutions,% of enrolled,pct,71035,20854,29.36,109
HIES 2024-25,District,Khyber Pakhtunkhwa,Malakand,Lower Dir,Education,Currently enrolled in private institutions,% of enrolled,pct,531136,115849,21.81,622
HIES 2024-25,District,Khyber Pakhtunkhwa,Malakand,Malakand,Education,Currently enrolled in private institutions,% of enrolled,pct,213372,60455,28.33,120
HIES 2024-25,District,Khyber Pakhtunkhwa,Malakand,Shangla,Education,Currently enrolled in private institutions,% of enrolled,pct,334457,10859,3.25,154
HIES 2024-25,District,Khyber Pakhtunkhwa,Malakand,Swat,Education,Currently enrolled in private institutions,% of enrolled,pct,564522,109262,19.35,248
HIES 2024-25,District,Khyber Pakhtunkhwa,Malakand,Upper Chitral,Education,Currently enrolled in private institutions,% of enrolled,pct,72336,11463,15.85,143
HIES 2024-25,District,Khyber Pakhtunkhwa,Malakand,Upper Dir,Education,Currently enrolled in private institutions,% of enrolled,pct,285336,26210,9.19,225
HIES 2024-25,District,Khyber Pakhtunkhwa,Mardan,Mardan,Education,Currently enrolled in private institutions,% of enrolled,pct,722875,219639,30.38,373
HIES 2024-25,District,Khyber Pakhtunkhwa,Mardan,Swabi,Education,Currently enrolled in private institutions,% of enrolled,pct,449645,147351,32.77,333
HIES 2024-25,District,Khyber Pakhtunkhwa,Peshawar,Charsadda,Education,Currently enrolled in private institutions,% of enrolled,pct,508419,197522,38.85,260
HIES 2024-25,District,Khyber Pakhtunkhwa,Peshawar,Khyber,Education,Currently enrolled in private institutions,% of enrolled,pct,388834,159920,41.13,289
HIES 2024-25,District,Khyber Pakhtunkhwa,Peshawar,Mohmand,Education,Currently enrolled in private institutions,% of enrolled,pct,137748,26266,19.07,121
HIES 2024-25,District,Khyber Pakhtunkhwa,Peshawar,Nowshera,Education,Currently enrolled in private institutions,% of enrolled,pct,456477,156326,34.25,254
HIES 2024-25,District,Khyber Pakhtunkhwa,Peshawar,Peshawar,Education,Currently enrolled in private institutions,% of enrolled,pct,1005645,460709,45.81,547
HIES 2024-25,District,Punjab,Bahawalpur,Bahawalnagar,Education,Currently enrolled in private institutions,% of enrolled,pct,614432,76440,12.44,448
HIES 2024-25,District,Punjab,Bahawalpur,Bahawalpur,Education,Currently enrolled in private institutions,% of enrolled,pct,589306,56664,9.62,416
HIES 2024-25,District,Punjab,Bahawalpur,Rahim Yar Khan,Education,Currently enrolled in private institutions,% of enrolled,pct,926308,157418,16.99,615
HIES 2024-25,District,Punjab,Dera Ghazi Khan,Dera Ghazi Khan,Education,Currently enrolled in private institutions,% of enrolled,pct,664162,89167,13.43,572
HIES 2024-25,District,Punjab,Dera Ghazi Khan,Layyah,Education,Currently enrolled in private institutions,% of enrolled,pct,517221,72317,13.98,329
HIES 2024-25,District,Punjab,Dera Ghazi Khan,Muzaffargarh,Education,Currently enrolled in private institutions,% of enrolled,pct,1230986,199457,16.2,774
HIES 2024-25,District,Punjab,Dera Ghazi Khan,Rajanpur,Education,Currently enrolled in private institutions,% of enrolled,pct,395606,37955,9.59,270
HIES 2024-25,District,Punjab,Faisalabad,Chiniot,Education,Currently enrolled in private institutions,% of enrolled,pct,218546,31544,14.43,146
HIES 2024-25,District,Punjab,Faisalabad,Faisalabad,Education,Currently enrolled in private institutions,% of enrolled,pct,1280109,514858,40.22,718
HIES 2024-25,District,Punjab,Faisalabad,Jhang,Education,Currently enrolled in private institutions,% of enrolled,pct,604786,124513,20.59,391
HIES 2024-25,District,Punjab,Faisalabad,Toba Tek Singh,Education,Currently enrolled in private institutions,% of enrolled,pct,524257,109011,20.79,302
HIES 2024-25,District,Punjab,Gujranwala,Gujranwala,Education,Currently enrolled in private institutions,% of enrolled,pct,664138,397625,59.87,456
HIES 2024-25,District,Punjab,Gujranwala,Gujrat,Education,Currently enrolled in private institutions,% of enrolled,pct,470468,198867,42.27,381
HIES 2024-25,District,Punjab,Gujranwala,Hafizabad,Education,Currently enrolled in private institutions,% of enrolled,pct,210589,77241,36.68,202
HIES 2024-25,District,Punjab,Gujranwala,Mandi Bahauddin,Education,Currently enrolled in private institutions,% of enrolled,pct,374698,114326,30.51,280
HIES 2024-25,District,Punjab,Gujranwala,Narowal,Education,Currently enrolled in private institutions,% of enrolled,pct,518796,265677,51.21,537
HIES 2024-25,District,Punjab,Gujranwala,Sialkot,Education,Currently enrolled in private institutions,% of enrolled,pct,919907,472014,51.31,594
HIES 2024-25,District,Punjab,Lahore,Kasur,Education,Currently enrolled in private institutions,% of enrolled,pct,884259,366780,41.48,581
HIES 2024-25,District,Punjab,Lahore,Nankana Sahib,Education,Currently enrolled in private institutions,% of enrolled,pct,356973,178487,50,214
HIES 2024-25,District,Punjab,Lahore,Sheikhupura,Education,Currently enrolled in private institutions,% of enrolled,pct,594942,276018,46.39,384
HIES 2024-25,District,Punjab,Multan,Khanewal,Education,Currently enrolled in private institutions,% of enrolled,pct,638524,172715,27.05,366
HIES 2024-25,District,Punjab,Multan,Lodhran,Education,Currently enrolled in private institutions,% of enrolled,pct,451142,42389,9.4,298
HIES 2024-25,District,Punjab,Multan,Multan,Education,Currently enrolled in private institutions,% of enrolled,pct,862920,210961,24.45,519
HIES 2024-25,District,Punjab,Multan,Vehari,Education,Currently enrolled in private institutions,% of enrolled,pct,745862,163691,21.95,524
HIES 2024-25,District,Punjab,Rawalpindi,Attock,Education,Currently enrolled in private institutions,% of enrolled,pct,399523,147787,36.99,259
HIES 2024-25,District,Punjab,Rawalpindi,Chakwal,Education,Currently enrolled in private institutions,% of enrolled,pct,342574,141479,41.3,266
HIES 2024-25,District,Punjab,Rawalpindi,Jhelum,Education,Currently enrolled in private institutions,% of enrolled,pct,262722,131755,50.15,218
HIES 2024-25,District,Punjab,Rawalpindi,Rawalpindi,Education,Currently enrolled in private institutions,% of enrolled,pct,602882,256022,42.47,414
HIES 2024-25,District,Punjab,Sahiwal,Okara,Education,Currently enrolled in private institutions,% of enrolled,pct,648115,182985,28.23,417
HIES 2024-25,District,Punjab,Sahiwal,Pakpattan,Education,Currently enrolled in private institutions,% of enrolled,pct,358381,118652,33.11,235
HIES 2024-25,District,Punjab,Sahiwal,Sahiwal,Education,Currently enrolled in private institutions,% of enrolled,pct,540764,140709,26.02,392
HIES 2024-25,District,Punjab,Sargodha,Bhakkar,Education,Currently enrolled in private institutions,% of enrolled,pct,489787,56850,11.61,336
HIES 2024-25,District,Punjab,Sargodha,Khushab,Education,Currently enrolled in private institutions,% of enrolled,pct,229315,79339,34.6,148
HIES 2024-25,District,Punjab,Sargodha,Mianwali,Education,Currently enrolled in private institutions,% of enrolled,pct,354085,98723,27.88,269
HIES 2024-25,District,Punjab,Sargodha,Sargodha,Education,Currently enrolled in private institutions,% of enrolled,pct,605088,226076,37.36,416
HIES 2024-25,District,Sindh,Hyderabad,Badin,Education,Currently enrolled in private institutions,% of enrolled,pct,188802,9843,5.21,210
HIES 2024-25,District,Sindh,Hyderabad,Dadu,Education,Currently enrolled in private institutions,% of enrolled,pct,273240,920,0.34,297
HIES 2024-25,District,Sindh,Hyderabad,Hyderabad,Education,Currently enrolled in private institutions,% of enrolled,pct,55122,2623,4.76,151
HIES 2024-25,District,Sindh,Hyderabad,Jamshoro,Education,Currently enrolled in private institutions,% of enrolled,pct,99255,896,0.9,117
HIES 2024-25,District,Sindh,Hyderabad,Matiari,Education,Currently enrolled in private institutions,% of enrolled,pct,101813,4389,4.31,116
HIES 2024-25,District,Sindh,Hyderabad,Sujawal,Education,Currently enrolled in private institutions,% of enrolled,pct,58583,0,0,86
HIES 2024-25,District,Sindh,Hyderabad,Tando Allahyar,Education,Currently enrolled in private institutions,% of enrolled,pct,112624,3547,3.15,127
HIES 2024-25,District,Sindh,Hyderabad,Tando Muhammad Khan,Education,Currently enrolled in private institutions,% of enrolled,pct,64560,538,0.83,110
HIES 2024-25,District,Sindh,Hyderabad,Thatta,Education,Currently enrolled in private institutions,% of enrolled,pct,94390,6047,6.41,113
HIES 2024-25,District,Sindh,Karachi,Karachi West,Education,Currently enrolled in private institutions,% of enrolled,pct,41239,19480,47.24,63
HIES 2024-25,District,Sindh,Karachi,Malir,Education,Currently enrolled in private institutions,% of enrolled,pct,287830,112075,38.94,263
HIES 2024-25,District,Sindh,Larkana,Jacobabad,Education,Currently enrolled in private institutions,% of enrolled,pct,109957,8148,7.41,160
HIES 2024-25,District,Sindh,Larkana,Kambar Shahdad Kot,Education,Currently enrolled in private institutions,% of enrolled,pct,135415,0,0,146
HIES 2024-25,District,Sindh,Larkana,Kashmore,Education,Currently enrolled in private institutions,% of enrolled,pct,173021,13709,7.92,221
HIES 2024-25,District,Sindh,Larkana,Larkana,Education,Currently enrolled in private institutions,% of enrolled,pct,223542,12756,5.71,262
HIES 2024-25,District,Sindh,Larkana,Shikarpur,Education,Currently enrolled in private institutions,% of enrolled,pct,175557,2330,1.33,226
HIES 2024-25,District,Sindh,Mirpur Khas,Mirpur Khas,Education,Currently enrolled in private institutions,% of enrolled,pct,240064,29462,12.27,220
HIES 2024-25,District,Sindh,Mirpur Khas,Tharparkar,Education,Currently enrolled in private institutions,% of enrolled,pct,349185,8615,2.47,485
HIES 2024-25,District,Sindh,Mirpur Khas,Umer Kot,Education,Currently enrolled in private institutions,% of enrolled,pct,197956,13088,6.61,242
HIES 2024-25,District,Sindh,Shaheed Benazirabad,Naushahro Feroze,Education,Currently enrolled in private institutions,% of enrolled,pct,300891,19065,6.34,363
HIES 2024-25,District,Sindh,Shaheed Benazirabad,Sanghar,Education,Currently enrolled in private institutions,% of enrolled,pct,338156,21260,6.29,311
HIES 2024-25,District,Sindh,Shaheed Benazirabad,Shaheed Benazirabad,Education,Currently enrolled in private institutions,% of enrolled,pct,222826,10055,4.51,265
HIES 2024-25,District,Sindh,Sukkur,Ghotki,Education,Currently enrolled in private institutions,% of enrolled,pct,310346,55318,17.82,331
HIES 2024-25,District,Sindh,Sukkur,Khairpur,Education,Currently enrolled in private institutions,% of enrolled,pct,512286,52673,10.28,583
HIES 2024-25,District,Sindh,Sukkur,Sukkur,Education,Currently enrolled in private institutions,% of enrolled,pct,237713,38576,16.23,228
HIES 2024-25,National,Pakistan (survey domain),NA,NA,ICT,Owns a mobile/smart phone (10+),% of population 10+,pct,177704100,88561695,49.84,134470
HIES 2024-25,National,Pakistan (survey domain),NA,NA,ICT,Owns a smart phone (10+),% of population 10+,pct,177704100,55828002,31.42,134470
HIES 2024-25,National,Pakistan (survey domain),NA,NA,ICT,Used internet in last 3 months (10+),% of population 10+,pct,177704100,101740322,57.25,134470
HIES 2024-25,National,Pakistan (survey domain),NA,NA,ICT,Has bank or mobile-money account (15+),% of population 15+,pct,148718543,42301797,28.44,111889
HIES 2024-25,Province,Balochistan,NA,NA,ICT,Owns a mobile/smart phone (10+),% of population 10+,pct,10263727,4314590,42.04,13565
HIES 2024-25,Province,Islamabad ICT,NA,NA,ICT,Owns a mobile/smart phone (10+),% of population 10+,pct,1792736,1199421,66.9,994
HIES 2024-25,Province,Khyber Pakhtunkhwa,NA,NA,ICT,Owns a mobile/smart phone (10+),% of population 10+,pct,28716973,14545054,50.65,27185
HIES 2024-25,Province,Punjab,NA,NA,ICT,Owns a mobile/smart phone (10+),% of population 10+,pct,96218391,48020320,49.91,58164
HIES 2024-25,Province,Sindh,NA,NA,ICT,Owns a mobile/smart phone (10+),% of population 10+,pct,40712273,20482311,50.31,34562
HIES 2024-25,Province,Balochistan,NA,NA,ICT,Owns a smart phone (10+),% of population 10+,pct,10263727,2713047,26.43,13565
HIES 2024-25,Province,Islamabad ICT,NA,NA,ICT,Owns a smart phone (10+),% of population 10+,pct,1792736,925426,51.62,994
HIES 2024-25,Province,Khyber Pakhtunkhwa,NA,NA,ICT,Owns a smart phone (10+),% of population 10+,pct,28716973,8704676,30.31,27185
HIES 2024-25,Province,Punjab,NA,NA,ICT,Owns a smart phone (10+),% of population 10+,pct,96218391,29801029,30.97,58164
HIES 2024-25,Province,Sindh,NA,NA,ICT,Owns a smart phone (10+),% of population 10+,pct,40712273,13683824,33.61,34562
HIES 2024-25,Province,Balochistan,NA,NA,ICT,Used internet in last 3 months (10+),% of population 10+,pct,10263727,4482586,43.67,13565
HIES 2024-25,Province,Islamabad ICT,NA,NA,ICT,Used internet in last 3 months (10+),% of population 10+,pct,1792736,1454456,81.13,994
HIES 2024-25,Province,Khyber Pakhtunkhwa,NA,NA,ICT,Used internet in last 3 months (10+),% of population 10+,pct,28716973,16034486,55.84,27185
HIES 2024-25,Province,Punjab,NA,NA,ICT,Used internet in last 3 months (10+),% of population 10+,pct,96218391,56874886,59.11,58164
HIES 2024-25,Province,Sindh,NA,NA,ICT,Used internet in last 3 months (10+),% of population 10+,pct,40712273,22893908,56.23,34562
HIES 2024-25,Province,Balochistan,NA,NA,ICT,Has bank or mobile-money account (15+),% of population 15+,pct,8337787,1878300,22.53,10881
HIES 2024-25,Province,Islamabad ICT,NA,NA,ICT,Has bank or mobile-money account (15+),% of population 15+,pct,1501866,787230,52.42,832
